page,place_overall,place_gender,nombre,tiempo_neto,division,gender
2,6907,1270,"Mclaughlin, Colleen",03:22:39,18-39,W
2,6908,1271,"Harroff, Lindsay",03:25:14,18-39,W
2,6913,1272,"Smith, Courtney",03:26:32,18-39,W
2,6915,1273,"Price, Liza",03:22:42,50-54,W
2,6918,1274,"Motyka, Kelly",03:28:30,45-49,W
2,6919,1275,"Fischetti, Nicole",03:24:54,18-39,W
2,6924,1276,"Huebner, Zoe",03:24:20,18-39,W
2,6931,1277,"Petersone-Burgmane, Liene",03:26:01,18-39,W
2,6937,1278,"Andrade, Clara",03:23:53,40-44,W
2,6938,1279,"Unera, Katherine",03:24:26,18-39,W
2,6941,1280,"Silveira, Carla",03:26:17,18-39,W
2,6943,1281,"Fox, Cashlee",03:27:02,18-39,W
2,6957,1282,"Ciotti, Jenna",03:20:55,18-39,W
2,6959,1283,"Donahey, Amelia",03:20:55,18-39,W
2,6960,1284,"Liebman, Olivia",03:28:33,18-39,W
2,6962,1285,"Scott, Mackenzie",03:20:53,18-39,W
2,6963,1286,"Brown, Jillian",03:26:13,18-39,W
2,6965,1287,"Rodriguez, Lorena",03:25:22,18-39,W
2,6966,1288,"Watters, Amanda",03:23:05,40-44,W
2,6967,1289,"Piergies, Tonya",03:26:13,18-39,W
2,6968,1290,"Coetzee, Maria",03:21:30,60-64,W
2,6970,1291,"Bailey, Kimberly",03:22:04,18-39,W
2,6975,1292,"Lapoint, Kara",03:23:39,18-39,W
2,6978,1293,"Breen, Susannah",03:25:15,40-44,W
2,6979,1294,"Kendell, Claire",03:21:14,18-39,W
2,6980,1295,"Morales Paredes, Natacha",03:26:34,18-39,W
2,6983,1296,"Pon, Allison",03:23:50,18-39,W
2,6984,1297,"Baker, Melinda",03:28:40,18-39,W
2,6988,1298,"O'Higgins, Erin",03:21:13,18-39,W
2,6990,1299,"Escudero, Holly",03:20:47,40-44,W
2,6996,1300,"Nejdl, Natasha",03:20:31,18-39,W
2,6998,1301,"Anjum, Basherri",03:20:39,18-39,W
2,7000,1302,"Wainstein, Alexandra",03:21:07,18-39,W
2,7002,1303,"Seto, Emalia",03:25:44,18-39,W
2,7004,1304,"Campbell, Madelyn",03:20:46,18-39,W
2,7006,1305,"Lawson, Megan",03:26:34,18-39,W
2,7009,1306,"Denker, Johanna",03:25:33,40-44,W
2,7010,1307,"Munro, Anna",03:21:07,45-49,W
2,7013,1308,"Horan, Katie",03:25:43,18-39,W
2,7015,1309,"Cox, Meredith",03:28:11,18-39,W
2,7018,1310,"Ormsby, Rebekah",03:28:13,45-49,W
2,7019,1311,"De Carvalho, Déborah",03:20:29,18-39,W
2,7020,1312,"Aslan, Rachel",03:23:56,40-44,W
2,7021,1313,"Malanco, Brenda",03:22:29,18-39,W
2,7022,1314,"Griffiths, Kathryn",03:21:31,18-39,W
2,7025,1315,"Treleven, Angela",03:21:13,40-44,W
2,7026,1316,"Resman, Kristen",03:23:16,18-39,W
2,7027,1317,"Young, Megan",03:29:40,18-39,W
2,7030,1318,"Orman, Sybil",03:28:14,40-44,W
2,7033,1319,"Toricelli, Fabiula",03:21:46,18-39,W
2,7034,1320,"Smith, Leah",03:28:14,18-39,W
2,7037,1321,"Lee, Stephanie",03:22:49,18-39,W
2,7038,1322,"Cordova, Leonor",03:21:50,18-39,W
2,7040,1323,"Velloso, Willi",03:21:46,45-49,W
2,7044,1324,"Bossi, Vanessa",03:22:24,18-39,W
2,7047,1325,"Sedlock, Carly",03:22:45,18-39,W
2,7049,1326,"Blair, Kristen",03:27:06,18-39,W
2,7050,1327,"Petersen, Jessica",03:24:17,40-44,W
2,7051,1328,"Efird, Katherine",03:30:40,18-39,W
2,7052,1329,"Swenson, Mia",03:27:14,18-39,W
2,7053,1330,"Brunnemann, Stephanie",03:20:47,18-39,W
2,7054,1331,"Robbins, Alice",03:21:00,18-39,W
2,7055,1332,"Gillis, Nicole",03:24:31,18-39,W
2,7057,1333,"Richards, Joslyn",03:24:37,45-49,W
2,7058,1334,"Simon, Lisa",03:24:57,18-39,W
2,7059,1335,"Zywusko, Karlee",03:29:21,18-39,W
2,7061,1336,"Vegas, Julia",03:23:33,18-39,W
2,7065,1337,"Letelier Fuentealba, Paulina",03:25:16,40-44,W
2,7066,1338,"Kirkham, Regina",03:23:29,18-39,W
2,7068,1339,"Hillring, Sara",03:24:46,18-39,W
2,7070,1340,"Ingros, Ala",03:25:58,18-39,W
2,7072,1341,"Fechtel, Anne",03:27:26,40-44,W
2,7073,1342,"Noll, Stephanie",03:22:53,18-39,W
2,7075,1343,"Arnold, Sayaka",03:23:42,18-39,W
2,7078,1344,"Bowlds, Michelle",03:29:05,18-39,W
2,7081,1345,"Hudson, Bethany",03:26:35,18-39,W
2,7083,1346,"Kooij, Cezanne",03:21:38,18-39,W
2,7087,1347,"Cline, Hallie",03:24:58,18-39,W
2,7088,1348,"Krol, Joanna",03:24:22,18-39,W
2,7093,1349,"Xie, Louise",03:21:55,18-39,W
2,7094,1350,"Hall, Rebecca",03:21:24,40-44,W
2,7095,1351,"Hill, Kathleen",03:27:59,18-39,W
2,7100,1352,"Castro, Jenna",03:21:25,18-39,W
2,7107,1353,"Schneiders, Silvia",03:22:56,18-39,W
2,7112,1354,"Sroka, Marta",03:25:37,40-44,W
2,7114,1355,"Ospina, Verónica",03:25:29,45-49,W
2,7116,1356,"Trainor, Hillary",03:21:45,18-39,W
2,7118,1357,"Crowley, Jessica",03:23:03,18-39,W
2,7125,1358,"Rodrigues, Thais",03:24:31,45-49,W
2,7126,1359,"Smyth, Megan",03:25:35,40-44,W
2,7128,1360,"Chow, Tammy",03:24:44,18-39,W
2,7129,1361,"Furlong, Nicole",03:27:47,18-39,W
2,7130,1362,"Veilleux, Ashley",03:27:16,18-39,W
2,7131,1363,"Lin, Shirley",03:27:28,18-39,W
2,7134,1364,"Eckstein, Grace",03:23:29,18-39,W
2,7137,1365,"Pehl, Elizabeth",03:25:06,18-39,W
2,7140,1366,"Hall, Laura",03:26:39,18-39,W
2,7142,1367,"Chaffee, Jess",03:21:59,18-39,W
2,7143,1368,"Torvi, Hanna",03:24:49,18-39,W
2,7144,1369,"Mitchell, Julie",03:21:33,18-39,W
2,7146,1370,"Green, Jennifer",03:25:14,18-39,W
2,7148,1371,"Vicente, Vanessa",03:22:19,40-44,W
2,7151,1372,"Deloreto, Katherine",03:26:56,18-39,W
2,7153,1373,"Fishman, Madeline",03:28:46,18-39,W
2,7156,1374,"Pendleton, Kelly",03:26:16,18-39,W
2,7160,1375,"Dale, Laurelly",03:23:09,40-44,W
2,7161,1376,"Shurbert-Hetzel, Autum",03:21:11,18-39,W
2,7164,1377,"Collett, Elizabeth",03:28:23,18-39,W
2,7166,1378,"Stratton, Moriah",03:24:48,18-39,W
2,7168,1379,"Mcclure, Catherine",03:27:42,18-39,W
2,7174,1380,"Bonazzola, Antonela",03:24:29,18-39,W
2,7176,1381,"Pereira, Camila",03:24:53,18-39,W
2,7179,1382,"Fuzaro, Nathalia",03:22:18,18-39,W
2,7181,1383,"Guloien-Olmsted, Sydney",03:27:04,18-39,W
2,7184,1384,"Hesse, Arielle",03:22:06,18-39,W
2,7187,1385,"Castro-Wehr, Joy",03:27:56,18-39,W
2,7188,1386,"Clark, Caroline",03:21:51,18-39,W
2,7189,1387,"Landaverde, Isabel",03:21:17,18-39,W
2,7191,1388,"Sokolowski, Jessica",03:23:26,40-44,W
2,7194,1389,"Waddoups, Heidi",03:28:19,18-39,W
2,7196,1390,"Prickett, Amy",03:26:36,18-39,W
2,7198,1391,"Lemoncello, Julia",03:23:32,18-39,W
2,7204,1392,"Crosby, Stacey",03:25:49,40-44,W
2,7205,1393,"Medina, Lupita",03:21:22,45-49,W
2,7206,1394,"Kaul, Adrienne",03:23:44,18-39,W
2,7210,1395,"Hawken, Jessica",03:24:46,18-39,W
2,7213,1396,"Lehn, Arianne",03:27:05,18-39,W
2,7217,1397,"Shannon, Sarah",03:22:05,45-49,W
2,7219,1398,"Hunt, Stephanie",03:24:30,40-44,W
2,7224,1399,"Courtemanche, Ariane",03:23:00,18-39,W
2,7225,1400,"Umhoefer, Theresa",03:27:53,18-39,W
2,7230,1401,"Pfaff, Holly",03:25:02,18-39,W
2,7233,1402,"Hemsani Cohen, Esther",03:27:39,40-44,W
2,7234,1403,"Hyde, Casey",03:24:06,18-39,W
2,7235,1404,"Chaves, Julie",03:21:55,18-39,W
2,7237,1405,"Koenig, Taylor",03:23:16,18-39,W
2,7238,1406,"Kritter, Danika",03:29:39,18-39,W
2,7241,1407,"Atkin, Taylor",03:23:14,18-39,W
2,7242,1408,"Summus, Kristie",03:25:35,18-39,W
2,7243,1409,"Bryant, Lauren",03:26:20,18-39,W
2,7245,1410,"Bieniek, Ashley",03:23:56,18-39,W
2,7248,1411,"Mccabe, Clare",03:23:56,18-39,W
2,7249,1412,"Mendoza, Diana",03:26:00,18-39,W
2,7251,1413,"Conlin, Annie",03:29:37,18-39,W
2,7257,1414,"Santelli, Lisa-Marie",03:23:53,45-49,W
2,7260,1415,"Ren, Isabel",03:29:40,18-39,W
2,7266,1416,"Aguirre, Veronica",03:28:49,18-39,W
2,7267,1417,"Sullivan, Mary",03:25:09,18-39,W
2,7268,1418,"Jun, Li",03:22:53,40-44,W
2,7269,1419,"Vanitvelt, Julia",03:27:08,18-39,W
2,7271,1420,"Moscoso, Alessa",03:30:26,18-39,W
2,7273,1421,"Mori-Stoodley, Josephine",03:25:27,60-64,W
2,7276,1422,"Combs, Sara",03:23:23,18-39,W
2,7278,1423,"Fabich, Christina",03:23:18,18-39,W
2,7279,1424,"Nieto, Elisa",03:22:43,45-49,W
2,7281,1425,"Lucey, Megan",03:30:19,18-39,W
2,7282,1426,"Nowacki, Kristen",03:21:37,18-39,W
2,7283,1427,"Pelis, Allison",03:28:06,45-49,W
2,7286,1428,"Kareiva, Holly",03:28:43,18-39,W
2,7287,1429,"Finocchiaro, Jessica",03:29:02,18-39,W
2,7289,1430,"Riley, Emma",03:26:21,18-39,W
2,7295,1431,"Lynn, Marissa",03:26:48,18-39,W
2,7305,1432,"Isaac, Jessica",03:21:53,18-39,W
2,7308,1433,"Vanderels, Lindsay",03:22:53,18-39,W
2,7309,1434,"Martin, Lynnsey",03:22:44,18-39,W
2,7310,1435,"Craig, Anna",03:27:39,18-39,W
2,7311,1436,"Stomper, Julia",03:25:19,18-39,W
2,7312,1437,"Bertin, April",03:27:10,40-44,W
2,7315,1438,"Konopka, Amy",03:25:54,45-49,W
2,7318,1439,"Williams, Rachel",03:23:24,40-44,W
2,7320,1440,"Hixson, Sarah",03:23:39,45-49,W
2,7324,1441,"Montgomery, Heather",03:25:09,18-39,W
2,7325,1442,"Swint, Susan",03:27:15,45-49,W
2,7328,1443,"Kuramoto, Rachelle",03:26:57,45-49,W
2,7330,1444,"Prinzing, Lauren",03:25:59,18-39,W
2,7333,1445,"Chamiec-Case, Liz",03:24:43,18-39,W
2,7334,1446,"Castillo Carreto, Citlali Lizbeth",03:25:18,18-39,W
2,7336,1447,"Stasch, Marieke",03:30:04,18-39,W
2,7338,1448,"Blank, Sabrina",03:27:55,18-39,W
2,7340,1449,"Martin, Olivia",03:25:44,18-39,W
2,7342,1450,"Greene, Nicole",03:28:55,45-49,W
2,7343,1451,"Heaphy, Alison",03:25:54,55-59,W
2,7344,1452,"Ryan, Kelsey",03:23:49,18-39,W
2,7347,1453,"Foster, Amanda",03:28:12,18-39,W
2,7349,1454,"Hundt Golden, Anna",03:27:38,18-39,W
2,7351,1455,"Marques, Laura",03:24:05,18-39,W
2,7354,1456,"Strahan, Lauren",03:23:10,40-44,W
2,7357,1457,"Lawton, Elizabeth",03:23:17,18-39,W
2,7363,1458,"Obrien, Ritanne",03:22:14,45-49,W
2,7365,1459,"Mullier, Emilie",03:22:29,18-39,W
2,7368,1460,"Khazaeni, Leila",03:29:00,45-49,W
2,7369,1461,"Garduño, Fatima",03:27:24,45-49,W
2,7373,1462,"Cavanagh, Hanna",03:25:11,18-39,W
2,7375,1463,"Robertson, Ruth",03:29:17,40-44,W
2,7378,1464,"Pascucci, Daniella",03:27:38,18-39,W
2,7380,1465,"Barrett, Katie",03:23:27,18-39,W
2,7385,1466,"Mcbride, Rose",03:29:20,18-39,W
2,7390,1467,"Hawkins, Morgan",03:26:27,18-39,W
2,7391,1468,"Harmon, Meaghan",03:27:07,45-49,W
2,7392,1469,"Patiño, Maria",03:29:41,18-39,W
2,7394,1470,"Langanke, Stefanie",03:23:35,40-44,W
2,7396,1471,"Kniss, Ashley",03:24:11,40-44,W
2,7397,1472,"Velasquez De Abouchedid, Maria",03:28:41,40-44,W
2,7399,1473,"Ledsham, Jennifer",03:26:52,18-39,W
2,7403,1474,"Castro, Carolina",03:28:04,18-39,W
2,7404,1475,"Chauvin, Allison",03:26:51,40-44,W
2,7411,1476,"Humphreys, Brittany",03:26:00,18-39,W
2,7413,1477,"Wilbur, Sheridan",03:24:58,18-39,W
2,7415,1478,"Mcgowan, Claire",03:22:39,40-44,W
2,7417,1479,"Valenzuela Miramontes, María Antonieta",03:26:41,45-49,W
2,7418,1480,"Debiasse, Kimberly",03:22:30,40-44,W
2,7419,1481,"Howse, Molly",03:24:27,18-39,W
2,7420,1482,"Ferreira, Josiane",03:24:16,18-39,W
2,7422,1483,"Van Allen, Lauren",03:27:32,40-44,W
2,7426,1484,"Caudill, Sarah",03:23:07,18-39,W
2,7427,1485,"Prater-Lee, Christiana",03:23:04,18-39,W
2,7428,1486,"Debord, Brittany",03:24:22,18-39,W
2,7431,1487,"Myslenski, Tina",03:22:32,40-44,W
2,7434,1488,"Tavanello, Christine",03:26:29,18-39,W
2,7435,1489,"Steffen, Amy",03:23:30,45-49,W
2,7436,1490,"Rozelle, Holly",03:24:29,18-39,W
2,7437,1491,"Capone, Gina",03:27:05,18-39,W
2,7438,1492,"Barrie, Claire",03:26:40,18-39,W
2,7439,1493,"Dragelin, Alyssa",03:30:55,18-39,W
2,7440,1494,"Shea, Megan",03:24:08,18-39,W
2,7443,1495,"Andres, Michelle",03:30:36,45-49,W
2,7444,1496,"Tremmel, Jennifer",03:23:53,50-54,W
2,7447,1497,"Keele, Rachel",03:23:32,18-39,W
2,7449,1498,"Esarco, Gloria",03:23:05,18-39,W
2,7451,1499,"Whitworth, Maria",03:24:35,55-59,W
2,7453,1500,"Frame, Cariel",03:29:54,18-39,W
2,7457,1501,"Leishman, Haley",03:26:05,18-39,W
2,7462,1502,"Krumreich, Hannah",03:22:19,18-39,W
2,7466,1503,"Murray, Elizabeth",03:22:43,18-39,W
2,7468,1504,"Cseresnyes, Phoebe",03:31:07,18-39,W
2,7469,1505,"Harmody, Mulloy",03:28:18,18-39,W
2,7471,1506,"Blevins, Kayla",03:22:44,18-39,W
2,7472,1507,"Novick, Kerri",03:24:48,18-39,W
2,7476,1508,"Franks, Emily",03:22:43,18-39,W
2,7477,1509,"Ramos, Ashlyn",03:22:38,18-39,W
2,7478,1510,"Smith, Kristyn",03:22:51,40-44,W
2,7479,1511,"Stone, Rachel",03:25:42,18-39,W
2,7482,1512,"Pérez, Andrea",03:22:51,18-39,W
2,7484,1513,"Hudson, Kayleigh",03:23:22,18-39,W
2,7486,1514,"Lemos, Kristin",03:27:13,40-44,W
2,7487,1515,"Smith, Caitlyn",03:27:05,18-39,W
2,7489,1516,"Wang, Chen",03:27:52,18-39,W
2,7493,1517,"Mcsherry, Brie",03:24:14,40-44,W
2,7494,1518,"Fehskens, Paige",03:22:48,18-39,W
2,7497,1519,"Bonamo, Eissa",03:25:18,40-44,W
2,7498,1520,"Lamontagne, Maria",03:29:08,18-39,W
2,7501,1521,"Senior, Raquel",03:24:34,18-39,W
2,7504,1522,"Mcevoy, Emma",03:23:18,18-39,W
2,7506,1523,"Mcadams, Alicea",03:24:58,45-49,W
2,7507,1524,"Karpie, Megan",03:30:52,18-39,W
2,7509,1525,"Feber, Gabrielle",03:27:26,18-39,W
2,7512,1526,"Hernandez Mendez, Arantxa",03:29:12,18-39,W
2,7514,1527,"Janes, Aurora",03:30:49,18-39,W
2,7515,1528,"Davis, Riley",03:23:42,18-39,W
2,7517,1529,"Walcott-Sapp, Sarah",03:29:40,18-39,W
2,7518,1530,"Pearson, Arabella",03:22:46,18-39,W
2,7521,1531,"Triezenberg, Colleen",03:26:59,18-39,W
2,7524,1532,"Allen, Rachel",03:27:53,18-39,W
2,7525,1533,"Krslovic, Sara",03:24:47,18-39,W
2,7527,1534,"Lapierre, Aliza",03:24:01,40-44,W
2,7529,1535,"Lewis, Meghan",03:27:54,18-39,W
2,7530,1536,"Mckay, Keri",03:22:56,50-54,W
2,7535,1537,"Carney, Marianne",03:29:56,18-39,W
2,7538,1538,"Dornan, Tianna",03:30:53,40-44,W
2,7543,1539,"Yip, Sau Mui",03:22:47,18-39,W
2,7544,1540,"Mueller, Laura",03:28:03,18-39,W
2,7545,1541,"Buckle, Sofia",03:47:38,18-39,W
2,7546,1542,"Kunert, Kim",03:27:59,18-39,W
2,7549,1543,"Manolakos, Athena",03:27:26,18-39,W
2,7554,1544,"Jackson, Sarah",03:22:48,18-39,W
2,7557,1545,"Lavolpe, Natalie",03:25:30,40-44,W
2,7558,1546,"Armstrong, Sarah",03:26:19,18-39,W
2,7559,1547,"Dibben, Molly",03:29:31,18-39,W
2,7562,1548,"Jardim, Rachel",03:29:16,18-39,W
2,7564,1549,"Tucker, Brittney",03:23:11,18-39,W
2,7566,1550,"Brunner, Darby",03:29:00,18-39,W
2,7569,1551,"Hensley, Anne",03:28:27,18-39,W
2,7572,1552,"Byrne, Edel",03:24:51,40-44,W
2,7573,1553,"Morgan, Heather",03:25:30,40-44,W
2,7577,1554,"Gilmore, Brooke",03:22:53,18-39,W
2,7578,1555,"Conery, Michaella",03:23:38,18-39,W
2,7581,1556,"Descagnia, Amanda",03:26:48,18-39,W
2,7587,1557,"Desmarais, Hailey",03:27:14,18-39,W
2,7589,1558,"Gilbert, Maria",03:26:26,18-39,W
2,7590,1559,"Wolf, Andrea",03:30:24,45-49,W
2,7593,1560,"Fennema, Anne",03:27:21,18-39,W
2,7597,1561,"Cardnell, Jane",03:27:03,40-44,W
2,7599,1562,"Reed, Amy",03:29:20,45-49,W
2,7600,1563,"Ferreira, Filipa",03:30:34,18-39,W
2,7602,1564,"Carungi, Tami",03:24:56,40-44,W
2,7603,1565,"Farmer, Jenna",03:23:42,18-39,W
2,7606,1566,"Goulet, Kaelin",03:26:43,18-39,W
2,7607,1567,"Kim, Sunduk",03:23:46,45-49,W
2,7608,1568,"Landheim, Hilde Losgard",03:26:55,18-39,W
2,7611,1569,"Snyder, Kelly",03:23:38,18-39,W
2,7613,1570,"Kambouroglos, Abbey",03:24:09,18-39,W
2,7616,1571,"Propson, Helen",03:23:18,18-39,W
2,7617,1572,"Garri, Kristin",03:26:17,40-44,W
2,7619,1573,"Mittel, Rachel",03:30:00,40-44,W
2,7620,1574,"Myers, Clare",03:26:40,18-39,W
2,7625,1575,"De La Parra Bertran, Marene",03:26:53,18-39,W
2,7627,1576,"D'antonio, Bailey",03:27:43,18-39,W
2,7629,1577,"Mendez, Marissa",03:28:46,18-39,W
2,7630,1578,"Mccarthy, Olivia",03:23:47,18-39,W
2,7632,1579,"Louw, Ingrid",03:24:05,50-54,W
2,7633,1580,"Isom, Alice",03:23:48,45-49,W
2,7634,1581,"Hui, Hung Mui",03:23:18,55-59,W
2,7635,1582,"Brooks, Mindy",03:31:11,40-44,W
2,7636,1583,"Homany, Grace",03:24:35,18-39,W
2,7638,1584,"Baxter, Sarah",03:26:16,18-39,W
2,7639,1585,"Velez Bernal, Maria",03:28:11,18-39,W
2,7641,1586,"Lesage, Natalie",03:26:18,18-39,W
2,7642,1587,"Chen, Wenjia",03:31:09,18-39,W
2,7643,1588,"Marzot, Lydia",03:31:41,18-39,W
2,7644,1589,"Milton, Kimberly",03:26:38,40-44,W
2,7645,1590,"Pescatore, Jessica",03:28:15,18-39,W
2,7652,1591,"Armstrong, Nina",03:27:07,18-39,W
2,7656,1592,"Hitij, Maja",03:27:59,18-39,W
2,7659,1593,"Leighton, Alexis",03:25:24,18-39,W
2,7660,1594,"Brown, Sarah",03:23:53,18-39,W
2,7661,1595,"Wielaert, Laura",03:28:49,18-39,W
2,7662,1596,"Cottle, Sarah",03:31:51,40-44,W
2,7665,1597,"Perez, Elena",03:29:39,18-39,W
2,7669,1598,"Paredes, Maria",03:29:30,40-44,W
2,7671,1599,"Kennedy, Isabelle",03:27:08,18-39,W
2,7672,1600,"Kohler, Amanda",03:30:37,18-39,W
2,7675,1601,"Jacobsen, Jessica",03:29:58,45-49,W
2,7677,1602,"Janssen, Maria",03:31:17,18-39,W
2,7678,1603,"Sickel, Margaret",03:30:35,40-44,W
2,7680,1604,"Casey, Allyson",03:24:05,45-49,W
2,7687,1605,"Lee, Brandy",03:27:53,18-39,W
2,7693,1606,"Ernst, Rachel",03:24:16,40-44,W
2,7696,1607,"Topping, Chelsey",03:29:43,40-44,W
2,7697,1608,"Book, Logan",03:25:26,18-39,W
2,7698,1609,"Clemence, Michaela",03:29:37,18-39,W
2,7702,1610,"Cliffel, Carrie",03:24:29,18-39,W
2,7703,1611,"Gratton, Allie",03:24:12,18-39,W
2,7705,1612,"Vane, Chelsea",03:31:15,18-39,W
2,7708,1613,"Evans, Jordan",03:30:11,18-39,W
2,7709,1614,"Evans, Shira",03:23:50,18-39,W
2,7710,1615,"Pascual, Dolores",03:27:39,40-44,W
2,7711,1616,"Buscatti, Fernanda",03:23:19,18-39,W
2,7714,1617,"Francsis, Erin",03:23:25,18-39,W
2,7718,1618,"Lewien, Nicole",03:31:03,18-39,W
2,7719,1619,"Vandenberg, Steph",03:31:42,18-39,W
2,7722,1620,"Cygan, Katarzyna",03:26:13,18-39,W
2,7723,1621,"Macaulay, Leah",03:23:21,18-39,W
2,7725,1622,"Deakon, Kate",03:31:02,18-39,W
2,7733,1623,"Lebovitz, Abigail",03:26:23,18-39,W
2,7734,1624,"Zhao, Nian",03:29:37,18-39,W
2,7738,1625,"Leff, Sarah",03:24:43,18-39,W
2,7741,1626,"Malik, Naureen",03:24:01,45-49,W
2,7743,1627,"Livesey, Emma",03:32:20,18-39,W
2,7745,1628,"James, Jacqueline",03:30:02,40-44,W
2,7750,1629,"Van Heerden, Sume",03:24:35,18-39,W
2,7751,1630,"Snow, Stephanie",03:25:26,18-39,W
2,7753,1631,"Milne, Lee",03:29:06,18-39,W
2,7756,1632,"Turpel, Samantha",03:34:19,18-39,W
2,7759,1633,"Aldunate, Maryanna",03:31:59,40-44,W
2,7760,1634,"Marino, Isabella",03:28:37,40-44,W
2,7762,1635,"Maness, Audrey",03:25:30,40-44,W
2,7764,1636,"Dahlke, Izzy",03:30:12,18-39,W
2,7766,1637,"Vilchis Montes, Itzel",03:30:04,18-39,W
2,7768,1638,"Blouin, Jenna",03:29:42,18-39,W
2,7769,1639,"Winter, Michaela",03:25:33,40-44,W
2,7771,1640,"Burns, Jalen",03:24:19,18-39,W
2,7773,1641,"Roberts, Hannah",03:23:34,18-39,W
2,7776,1642,"Rios Olvera, Daniela",03:23:32,18-39,W
2,7782,1643,"Ware, Carter",03:30:22,18-39,W
2,7784,1644,"Mykyta-Chomsky, Rosa",03:28:32,18-39,W
2,7785,1645,"Connelly, Genevieve",03:26:12,18-39,W
2,7786,1646,"Walhovd, Kristine Beate",03:23:37,45-49,W
2,7787,1647,"Ringstad, Maria",03:25:13,18-39,W
2,7788,1648,"Kuenzi, Margaret",03:25:32,18-39,W
2,7791,1649,"Cook, Natalie",03:25:38,18-39,W
2,7793,1650,"Borland, Hope",03:23:44,18-39,W
2,7796,1651,"Zylinski, Cason",03:28:06,40-44,W
2,7801,1652,"Fortson, Leah",03:24:02,18-39,W
2,7805,1653,"Rasmussen, Haley",03:24:59,18-39,W
2,7806,1654,"Miller, Samantha",03:23:52,18-39,W
2,7809,1655,"Joyce, Elizabeth",03:27:16,18-39,W
2,7813,1656,"Mccormick, Meghan",03:32:03,18-39,W
2,7815,1657,"Soporowski, Elizabeth",03:30:17,40-44,W
2,7818,1658,"Cohen, Alix",03:29:52,18-39,W
2,7823,1659,"Schreiner, Emily",03:24:42,40-44,W
2,7827,1660,"Holland, Kelsey",03:25:01,18-39,W
2,7828,1661,"Hajzer, Ewa",03:31:13,18-39,W
2,7829,1662,"Anderson, Olivia",03:28:41,18-39,W
2,7832,1663,"Foley, Carrie",03:25:39,18-39,W
2,7833,1664,"Zhao, Agnes",03:29:50,18-39,W
2,7836,1665,"Fisher, Rose",03:32:30,18-39,W
2,7839,1666,"Dancik, Erica",03:31:49,40-44,W
2,7841,1667,"Heller, Jillian",03:24:04,18-39,W
2,7842,1668,"Eljoundi, Bekah",03:32:03,40-44,W
2,7844,1669,"Ruiz, Marissa",03:29:55,18-39,W
2,7846,1670,"Geracitano, Jennifer",03:28:45,18-39,W
2,7847,1671,"Hunger, Kim",03:27:52,40-44,W
2,7848,1672,"Gushterova, Irena",03:24:12,18-39,W
2,7852,1673,"Groseclose, Caitlin",03:32:32,18-39,W
2,7853,1674,"Alberich Garcia, Silvia",03:30:56,40-44,W
2,7856,1675,"Maedel, Hayley",03:30:51,18-39,W
2,7858,1676,"Binning, Bridget",03:24:07,40-44,W
2,7862,1677,"Leavens, Bethany",03:25:28,40-44,W
2,7865,1678,"Joecken, Catherine",03:26:10,18-39,W
2,7866,1679,"Ludka, Lauren",03:28:12,18-39,W
2,7868,1680,"Vandenbroucke, Aude",03:31:51,18-39,W
2,7869,1681,"Martinez, Anna",03:30:12,18-39,W
2,7870,1682,"Morales, Heidi",03:30:56,45-49,W
2,7871,1683,"Staats, Anna",03:31:27,18-39,W
2,7872,1684,"Bhattacharjee, Monica",03:25:36,18-39,W
2,7873,1685,"Provencher, Samantha",03:26:14,18-39,W
2,7878,1686,"Wong, Kitshun",03:27:02,50-54,W
2,7880,1687,"Philippsen, Victoria",03:25:55,18-39,W
2,7882,1688,"Felicíssimo, Ariane",03:28:47,18-39,W
2,7883,1689,"Parks, Natalie",03:23:58,18-39,W
2,7888,1690,"Leo, Caitlyn",03:24:11,18-39,W
2,7892,1691,"Sanchez, Lucia",03:24:54,18-39,W
2,7894,1692,"Occansey, Helena",03:31:31,18-39,W
2,7901,1693,"Miller, Elizabeth",03:25:50,18-39,W
2,7905,1694,"Shivers, Haifleigh",03:24:19,18-39,W
2,7907,1695,"Cline, Casey",03:26:25,18-39,W
2,7909,1696,"Rykowski, Colleen",03:24:06,18-39,W
2,7912,1697,"Lynch, Elizabeth",03:24:08,18-39,W
2,7915,1698,"Penvose, Katherine",03:24:07,18-39,W
2,7918,1699,"Yoshinari, Zoe",03:29:51,40-44,W
2,7919,1700,"Neel, Elizabeth",03:25:59,18-39,W
2,7920,1701,"Hajji, Faustine",03:25:28,45-49,W
2,7921,1702,"Howe, Karen",03:30:29,45-49,W
2,7922,1703,"Mattos, Bruna",03:30:08,18-39,W
2,7923,1704,"Leitz, Aya",03:28:53,45-49,W
2,7925,1705,"Zhang, Hui",03:24:30,50-54,W
2,7927,1706,"Jensen, Katherine",03:27:55,18-39,W
2,7929,1707,"Dorantes, Grace",03:24:18,18-39,W
2,7931,1708,"Wiehl, Annelise",03:24:04,18-39,W
2,7932,1709,"Sharma, Simta",03:24:03,18-39,W
2,7933,1710,"Ford, Nicole",03:31:11,40-44,W
2,7937,1711,"Rochefort, Genevieve",03:24:52,45-49,W
2,7942,1712,"Carlin, Taylor",03:29:51,18-39,W
2,7944,1713,"Santos, Daniele",03:24:14,40-44,W
2,7945,1714,"Deal, Jennifer",03:29:13,18-39,W
2,7950,1715,"Clor, Elizabeth",03:28:36,45-49,W
